Date	Site	Keyword	Market	Location	Device	Google	Google Base Rank	Yahoo	Bing	Google URL	Yahoo URL	Bing URL	Advertiser Competition	Global Monthly Searches	Regional Monthly Searches	CPC	Tags
2016-02-13	STAT	analytics seo features	GB-en		desktop	29	29	47	47	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	analytics seo features	GB-en		desktop	30	30	47	47	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	analytics seo features	GB-en		desktop	30	30			getstat.com/take-the-tour/			0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	analytics seo features	US-en		desktop	14	14	36	36	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	analytics seo features	US-en		desktop	16	16	50	50	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	analytics seo features	US-en		desktop	14	14	35	35	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	analytics seo features	US-en		desktop	15	15	48	48	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	analytics seo features	US-en		desktop	15	15	28	28	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	analytics seo features	US-en		desktop	14	14	47	47	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	analytics seo features	US-en		desktop	14	14	46	46	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	analytics seo features	US-en		desktop	14	14	32	32	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	analytics seo features	US-en		desktop	14	14	32	32	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	analytics seo features	US-en		desktop	14	14	27	27	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	analytics seo features	US-en		desktop	14	14	28	28	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	analytics seo features	US-en		desktop	19	19	27	27	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	analytics seo features	US-en		desktop	18	18			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	analytics seo features	US-en		desktop	17	17	31	31	getstat.com/take-the-tour/	getstat.com/take-the-tour/	getstat.com/take-the-tour/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	analytics seo features	US-en		desktop	19	19			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	analytics seo pricing	GB-en		desktop	14	14			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	analytics seo pricing	GB-en		desktop	14	14			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	analytics seo pricing	GB-en		desktop	20	20			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	analytics seo pricing	GB-en		desktop	25	25			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	analytics seo pricing	GB-en		desktop	25	25			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	analytics seo pricing	GB-en		desktop	25	25			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	analytics seo pricing	GB-en		desktop	23	23			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	analytics seo pricing	GB-en		desktop	14	14			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	analytics seo pricing	GB-en		desktop	25	25			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	analytics seo pricing	GB-en		desktop	25	25			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	analytics seo pricing	GB-en		desktop	14	14			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	analytics seo pricing	GB-en		desktop	15	15			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	analytics seo pricing	GB-en		desktop	15	15			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	analytics seo pricing	GB-en		desktop	15	15			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	analytics seo pricing	GB-en		desktop	14	14			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	analytics seo pricing	US-en		desktop	37	37			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	analytics seo pricing	US-en		desktop	39	39			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	analytics seo pricing	US-en		desktop	33	33			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	analytics seo pricing	US-en		desktop	28	28			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	analytics seo pricing	US-en		desktop	29	29			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	analytics seo pricing	US-en		desktop	31	31			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	analytics seo pricing	US-en		desktop	30	30			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	analytics seo pricing	US-en		desktop	29	29			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	analytics seo pricing	US-en		desktop	30	30			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	analytics seo pricing	US-en		desktop	30	30			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	analytics seo pricing	US-en		desktop	30	30			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	analytics seo pricing	US-en		desktop	33	33			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	analytics seo pricing	US-en		desktop	32	32			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	analytics seo pricing	US-en		desktop	28	28			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	analytics seo pricing	US-en		desktop	28	28			getstat.com/take-the-tour/			1	10	10	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	analytics seo software	GB-en		desktop	72	72			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-02	STAT	analytics seo software	GB-en		desktop	71	71			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-03	STAT	analytics seo software	GB-en		desktop	66	66			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-04	STAT	analytics seo software	GB-en		desktop	69	69			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-05	STAT	analytics seo software	GB-en		desktop	70	70			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-06	STAT	analytics seo software	GB-en		desktop	64	64			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-07	STAT	analytics seo software	GB-en		desktop	67	67			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-08	STAT	analytics seo software	GB-en		desktop	66	66			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-09	STAT	analytics seo software	GB-en		desktop	64	64			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-10	STAT	analytics seo software	GB-en		desktop	64	64			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-11	STAT	analytics seo software	GB-en		desktop	62	62			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-12	STAT	analytics seo software	GB-en		desktop	68	68			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-13	STAT	analytics seo software	GB-en		desktop	68	68			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-14	STAT	analytics seo software	GB-en		desktop	69	69			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-15	STAT	analytics seo software	GB-en		desktop	66	66			getstat.com/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-01	STAT	analytics seo software	US-en		desktop	64	64			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-02	STAT	analytics seo software	US-en		desktop	59	59			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-03	STAT	analytics seo software	US-en		desktop	65	65			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-04	STAT	analytics seo software	US-en		desktop	61	61			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-05	STAT	analytics seo software	US-en		desktop	61	61			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-06	STAT	analytics seo software	US-en		desktop	64	64			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-07	STAT	analytics seo software	US-en		desktop	60	60			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-08	STAT	analytics seo software	US-en		desktop	62	62			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-09	STAT	analytics seo software	US-en		desktop	58	58			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-10	STAT	analytics seo software	US-en		desktop	63	63			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-11	STAT	analytics seo software	US-en		desktop	61	61			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-12	STAT	analytics seo software	US-en		desktop	65	65			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-13	STAT	analytics seo software	US-en		desktop	62	62			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-14	STAT	analytics seo software	US-en		desktop	64	64			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-15	STAT	analytics seo software	US-en		desktop	69	69			getstat.com/			0.22	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools
2016-02-01	STAT	analytics seo team	GB-en		desktop	37	37	28	28	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-02	STAT	analytics seo team	GB-en		desktop	34	34	29	29	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-03	STAT	analytics seo team	GB-en		desktop	34	34	39	39	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-04	STAT	analytics seo team	GB-en		desktop	37	37	42	42	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-05	STAT	analytics seo team	GB-en		desktop	35	35	39	39	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-06	STAT	analytics seo team	GB-en		desktop	35	35			getstat.com/			0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-07	STAT	analytics seo team	GB-en		desktop	35	35			getstat.com/			0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-08	STAT	analytics seo team	GB-en		desktop	36	36			getstat.com/			0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-09	STAT	analytics seo team	GB-en		desktop	34	34			getstat.com/			0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-10	STAT	analytics seo team	GB-en		desktop	39	39	38	38	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-11	STAT	analytics seo team	GB-en		desktop	37	37	38	38	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-12	STAT	analytics seo team	GB-en		desktop	35	35	34	34	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
2016-02-13	STAT	analytics seo team	GB-en		desktop	34	34	33	33	getstat.com/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools
